passID,timestamp,stationRef,vehicleRef,charge,stationID,vehicleID,providerAbbr
BVU3416357;28/7/2020 19:46;MR00;EZ65FLV39493;2.8;MR00;EZ65FLV39493;MR
UOF6325806;28/7/2020 22:34;AO05;DO24BCW15511;2.8;AO05;DO24BCW15511;KO
EOM0424964;29/7/2020 0:19;NE15;FY47TUN40300;1.0;NE15;FY47TUN40300;NE
VNP9728113;29/7/2020 0:38;NE16;IA29IQS63679;1.0;NE16;IA29IQS63679;NE
XOY1124491;29/7/2020 2:10;NE03;QP02SYE47964;2.8;NE03;QP02SYE47964;NE
EMM6555433;29/7/2020 2:37;KO02;KB55KTM48860;2.5;KO02;KB55KTM48860;KO
EWC3284545;29/7/2020 3:46;MR00;UA13YTK28483;2.8;MR00;UA13YTK28483;MR
LPM3510721;29/7/2020 4:08;AO04;MX39VOS38645;2.8;AO04;MX39VOS38645;AO
WRV1002934;29/7/2020 4:18;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
DNU2963847;29/7/2020 4:27;AO12;HT62RDI04611;2.8;AO12;HT62RDI04611;AO
SND0679923;29/7/2020 4:48;OO11;QR03XCJ37459;2.8;OO11;QR03XCJ37459;OO
VRS9480047;29/7/2020 5:26;OO11;QH15HWX24570;1.0;OO11;QH15HWX24570;MR
QNH5163698;29/7/2020 6:19;GF00;WU78BMX13511;1.0;GF00;WU78BMX13511;GF
TPY3460310;29/7/2020 7:51;EG02;IW53OQE31439;2.8;EG02;IW53OQE31439;EG
GHA3968450;29/7/2020 8:05;AO07;RR73DWB65452;2.8;AO07;RR73DWB65452;AO
EIX6443790;29/7/2020 8:27;OO11;AT19HLV57173;2.8;OO11;AT19HLV57173;OO
AVR5544397;29/7/2020 9:02;EG06;CM15YCB60994;2.0;EG06;CM15YCB60994;EG
SKS9927116;29/7/2020 9:49;KO01;IX01MVL33676;2.5;KO01;IX01MVL33676;KO
SRW6266790;29/7/2020 10:01;OO12;AT19HLV57173;2.8;OO12;AT19HLV57173;OO
IEQ0195168;29/7/2020 10:41;EG04;UF84JOS00561;1.0;EG04;UF84JOS00561;GF
TND1837153;29/7/2020 10:45;EG08;DW44ZOO26361;2.5;EG08;DW44ZOO26361;EG
DVK5355663;29/7/2020 10:47;OO05;NY14GZR94632;2.0;OO05;NY14GZR94632;NE
YUI3282362;29/7/2020 11:10;AO02;BM25PHF40639;13.0;AO02;BM25PHF40639;AO
CQT3563697;29/7/2020 12:20;MR04;HE38BQH01623;2.8;MR04;HE38BQH01623;MR
OHD4803834;29/7/2020 12:59;GF00;UF84JOS00561;2.8;GF00;UF84JOS00561;GF
YNE9579026;29/7/2020 13:14;NE14;ED51EWW52190;1.25;NE14;ED51EWW52190;KO
IGJ0947524;29/7/2020 13:47;AO05;MX39VOS38645;2.8;AO05;MX39VOS38645;AO
PPH3871601;29/7/2020 13:48;OO06;JF94VYA88954;2.8;OO06;JF94VYA88954;OO
KEZ8585388;29/7/2020 14:23;GF00;KW50MJG67260;2.2;GF00;KW50MJG67260;GF
QOS5103911;29/7/2020 15:07;AO10;OC94ASJ72024;1.0;AO10;OC94ASJ72024;AO
PVG3429199;29/7/2020 15:09;KO01;HW75BKT77773;2.2;KO01;HW75BKT77773;KO
MHT8855249;29/7/2020 15:12;MR05;QO68DIC93032;2.5;MR05;QO68DIC93032;MR
ZSN0756349;29/7/2020 15:40;AO01;MX39VOS38645;2.8;AO01;MX39VOS38645;AO
UUG5608713;29/7/2020 16:25;KO01;UO75YNW62238;2.8;KO01;UO75YNW62238;KO
RPD9929320;29/7/2020 16:36;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
IMW4484170;29/7/2020 16:41;NE13;NZ35XLQ89678;1.5;NE13;NZ35XLQ89678;NE
NZG3309569;29/7/2020 16:50;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
WKF4770214;29/7/2020 16:51;NE13;CR31GMR97972;2.2;NE13;CR31GMR97972;EG
KMW4054299;29/7/2020 17:11;AO11;DV04FQL29609;3.1;AO11;DV04FQL29609;AO
YCQ9547035;29/7/2020 17:31;MR00;EZ65FLV39493;2.8;MR00;EZ65FLV39493;MR
VSW4325618;29/7/2020 18:14;MR06;QN23UHH39091;2.8;MR06;QN23UHH39091;MR
XLT8927440;29/7/2020 18:56;AO19;PD45WOT56494;2.8;AO19;PD45WOT56494;NE
KSF3539384;29/7/2020 19:58;EG12;CR31GMR97972;1.5;EG12;CR31GMR97972;EG
KZG6381088;29/7/2020 22:27;KO00;FL13UMN92207;1.0;KO00;FL13UMN92207;KO
SVR4336086;29/7/2020 22:44;OO09;QN12NTR81378;1.0;OO09;QN12NTR81378;GF
RMW0022533;29/7/2020 23:14;NE04;OY94SZK34436;2.5;NE04;OY94SZK34436;NE
CYV7836861;29/7/2020 23:24;KO01;QO68DIC93032;2.8;KO01;QO68DIC93032;MR
XEW0086319;29/7/2020 23:27;OO11;QR03XCJ37459;2.8;OO11;QR03XCJ37459;OO
CGE2430090;29/7/2020 23:40;EG08;MA30QLI76818;2.5;EG08;MA30QLI76818;GF
SZJ9364996;29/7/2020 23:44;EG09;IN99SEN20660;2.8;EG09;IN99SEN20660;EG
GJP1982781;29/7/2020 23:54;NE07;PM58XHX45588;1.5;NE07;PM58XHX45588;NE
JVD4881482;30/7/2020 1:12;AO14;HT62RDI04611;2.8;AO14;HT62RDI04611;AO
CIV7735310;30/7/2020 1:43;AO05;YL27IFD65117;2.0;AO05;YL27IFD65117;AO
SID3038666;30/7/2020 2:23;OO09;LC72NRN52084;3.1;OO09;LC72NRN52084;OO
UVL6513114;30/7/2020 2:45;NE13;EV77EDV52985;1.0;NE13;EV77EDV52985;NE
EIT1238274;30/7/2020 3:20;OO07;HT62RDI04611;2.2;OO07;HT62RDI04611;AO
ESL5907594;30/7/2020 3:36;AO12;HT62RDI04611;2.8;AO12;HT62RDI04611;AO
PPG7123755;30/7/2020 5:48;GF00;YX66XYW62640;3.1;GF00;YX66XYW62640;GF
PVE9113583;30/7/2020 6:12;NE03;IA29IQS63679;1.0;NE03;IA29IQS63679;NE
JOJ1842665;30/7/2020 6:28;MR06;RR98KQE80731;1.25;MR06;RR98KQE80731;MR
GHD8654683;30/7/2020 7:16;EG00;TE24LCO18661;1.25;EG00;TE24LCO18661;EG
NAN3006519;30/7/2020 7:40;OO10;IC95TLY24827;2.0;OO10;IC95TLY24827;OO
JEE5144458;30/7/2020 7:46;EG04;TE24LCO18661;1.25;EG04;TE24LCO18661;EG
TUI9660704;30/7/2020 8:49;GF00;MP14WFM40909;2.8;GF00;MP14WFM40909;GF
DVN4209746;30/7/2020 9:28;GF00;JE65QJK64802;2.8;GF00;JE65QJK64802;GF
OVY4789945;30/7/2020 10:50;EG05;XE59BZM26378;2.5;EG05;XE59BZM26378;EG
DZP0084770;30/7/2020 12:14;OO02;QW79CHL42244;2.5;OO02;QW79CHL42244;KO
YAI5128857;30/7/2020 13:13;KO07;WY00MLL63827;1.0;KO07;WY00MLL63827;KO
YSN3957742;30/7/2020 13:20;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
SGT4465575;30/7/2020 13:33;MR02;RR98KQE80731;1.25;MR02;RR98KQE80731;MR
TPM6193072;30/7/2020 14:04;MR02;KF48RSD79865;2.8;MR02;KF48RSD79865;MR
YQA3256381;30/7/2020 14:28;MR06;BI87HYL81972;1.0;MR06;BI87HYL81972;MR
EMV4049756;30/7/2020 15:15;GF00;QN12NTR81378;2.8;GF00;QN12NTR81378;GF
CJS7695424;30/7/2020 15:27;AO06;EC02LZC49528;2.8;AO06;EC02LZC49528;EG
KDT5451971;30/7/2020 16:17;MR01;BI87HYL81972;1.0;MR01;BI87HYL81972;MR
EER7031983;30/7/2020 16:53;MR08;EZ65FLV39493;2.8;MR08;EZ65FLV39493;MR
VCD9245233;30/7/2020 17:14;MR07;QO68DIC93032;2.5;MR07;QO68DIC93032;MR
MYC5889910;30/7/2020 18:30;EG09;YX66XYW62640;2.0;EG09;YX66XYW62640;GF
YHT2417178;30/7/2020 18:32;AO07;AY38OQF67603;2.8;AO07;AY38OQF67603;OO
HQV9785541;30/7/2020 19:40;GF00;XF28DGK65250;2.0;GF00;XF28DGK65250;GF
JPG2284255;30/7/2020 20:20;EG12;TV81MAQ99005;2.8;EG12;TV81MAQ99005;EG
TJF1324893;30/7/2020 21:00;AO08;BM25PHF40639;13.0;AO08;BM25PHF40639;AO
WLM5158295;30/7/2020 22:24;KO08;ZY93PCY41868;1.5;KO08;ZY93PCY41868;KO
YVH4990452;30/7/2020 23:35;KO08;QW79CHL42244;2.8;KO08;QW79CHL42244;KO
TMI2162192;31/7/2020 0:27;EG02;QN23UHH39091;2.8;EG02;QN23UHH39091;MR
MML7866259;31/7/2020 0:36;EG11;TE24LCO18661;1.25;EG11;TE24LCO18661;EG
FOU1938945;31/7/2020 0:36;GF00;UF84JOS00561;2.8;GF00;UF84JOS00561;GF
OSF1874889;31/7/2020 1:20;EG06;DW44ZOO26361;2.5;EG06;DW44ZOO26361;EG
QFK5381630;31/7/2020 2:22;MR04;UA13YTK28483;2.8;MR04;UA13YTK28483;MR
RPR9952157;31/7/2020 4:39;AO06;RR73DWB65452;2.8;AO06;RR73DWB65452;AO
FZI4736542;31/7/2020 5:27;AO01;HT62RDI04611;2.8;AO01;HT62RDI04611;AO
NRP8157602;31/7/2020 5:45;EG07;VX68BAR38623;2.5;EG07;VX68BAR38623;NE
DSQ9409817;31/7/2020 5:45;AO00;NY14GZR94632;2.8;AO00;NY14GZR94632;NE
LZX5701195;31/7/2020 5:52;NE16;NY14GZR94632;2.8;NE16;NY14GZR94632;NE
HUK3603601;31/7/2020 6:09;OO13;BK77KNV91142;2.8;OO13;BK77KNV91142;OO
OFY8753037;31/7/2020 7:46;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
HDB2341293;31/7/2020 8:11;MR01;HA82SCK64299;1.5;MR01;HA82SCK64299;MR
WXL4931320;31/7/2020 8:21;KO04;DO24BCW15511;1.25;KO04;DO24BCW15511;KO
CRZ0941709;31/7/2020 8:33;KO09;UO75YNW62238;2.8;KO09;UO75YNW62238;KO
TKE8517802;31/7/2020 9:14;MR07;QO68DIC93032;2.5;MR07;QO68DIC93032;MR
TKO3051007;31/7/2020 9:47;AO01;PD45WOT56494;2.8;AO01;PD45WOT56494;NE
MFY1546003;31/7/2020 10:14;EG09;JE65QJK64802;1.0;EG09;JE65QJK64802;GF
MPS8321289;31/7/2020 10:50;MR02;QW79CHL42244;1.0;MR02;QW79CHL42244;KO
MMK5043573;31/7/2020 13:00;GF00;KW50MJG67260;2.2;GF00;KW50MJG67260;GF
MSA6418577;31/7/2020 13:56;EG10;CR31GMR97972;1.5;EG10;CR31GMR97972;EG
LLQ0713609;31/7/2020 15:14;AO03;LG64ARC91224;13.0;AO03;LG64ARC91224;AO
CDZ8583508;31/7/2020 15:20;EG10;DW44ZOO26361;2.5;EG10;DW44ZOO26361;EG
LRP3844283;31/7/2020 15:30;OO12;QR03XCJ37459;2.8;OO12;QR03XCJ37459;OO
ODT0832380;31/7/2020 15:35;EG06;EC02LZC49528;2.8;EG06;EC02LZC49528;EG
INQ3171641;31/7/2020 16:54;OO06;CP56DAO45598;2.8;OO06;CP56DAO45598;GF
VKW9343217;31/7/2020 17:26;EG02;EC02LZC49528;2.8;EG02;EC02LZC49528;EG
NKX3876974;31/7/2020 18:15;AO12;BZ76ROL87339;1.0;AO12;BZ76ROL87339;AO
NZO5443166;31/7/2020 20:08;EG03;CR31GMR97972;1.5;EG03;CR31GMR97972;EG
JBL8777600;31/7/2020 20:20;AO11;PE73VJU23485;2.8;AO11;PE73VJU23485;AO
YPC3431089;31/7/2020 21:07;AO15;DV04FQL29609;3.1;AO15;DV04FQL29609;AO
SYA0541938;1/8/2020 0:07;NE12;OY94SZK34436;1.25;NE12;OY94SZK34436;NE
BNY0955248;1/8/2020 0:54;EG06;SU00RDZ36214;2.2;EG06;SU00RDZ36214;AO
TCZ8752728;1/8/2020 1:17;KO07;KB55KTM48860;2.5;KO07;KB55KTM48860;KO
HIY6328609;1/8/2020 1:26;OO13;AT19HLV57173;2.8;OO13;AT19HLV57173;OO
ARG6753124;1/8/2020 2:06;AO04;JO50FSF60755;2.8;AO04;JO50FSF60755;KO
TWO7083629;1/8/2020 2:30;NE02;NZ35XLQ89678;1.5;NE02;NZ35XLQ89678;NE
BAR3208134;1/8/2020 2:57;KO04;QW79CHL42244;2.8;KO04;QW79CHL42244;KO
CNJ5463607;1/8/2020 3:08;OO13;JV67MTI17124;1.25;OO13;JV67MTI17124;NE
ZWV0364845;1/8/2020 3:10;OO07;BK77KNV91142;1.25;OO07;BK77KNV91142;OO
NQJ1996374;1/8/2020 4:30;OO00;QR03XCJ37459;2.8;OO00;QR03XCJ37459;OO
UHV5562689;1/8/2020 5:05;NE14;IA29IQS63679;1.0;NE14;IA29IQS63679;NE
YQW3006608;1/8/2020 5:27;KO04;JO50FSF60755;2.2;KO04;JO50FSF60755;KO
IVP4204517;1/8/2020 7:26;GF00;LM86GYO69819;2.8;GF00;LM86GYO69819;GF
VAU6853723;1/8/2020 8:10;GF00;XF28DGK65250;2.0;GF00;XF28DGK65250;GF
WBU7666128;1/8/2020 8:50;KO09;IX01MVL33676;2.5;KO09;IX01MVL33676;KO
BUM6979485;1/8/2020 8:56;NE04;WY00MLL63827;2.0;NE04;WY00MLL63827;KO
YDS1764246;1/8/2020 9:36;MR03;XV91YMP27722;2.5;MR03;XV91YMP27722;MR
FDO5523252;1/8/2020 10:47;EG05;CR31GMR97972;1.5;EG05;CR31GMR97972;EG
NPJ2668278;1/8/2020 12:21;OO02;IC95TLY24827;2.0;OO02;IC95TLY24827;OO
FLJ1473288;1/8/2020 12:38;MR08;XV91YMP27722;2.5;MR08;XV91YMP27722;MR
QXK8004079;1/8/2020 14:16;AO03;SU00RDZ36214;2.8;AO03;SU00RDZ36214;AO
DVS4164365;1/8/2020 14:49;KO09;KB55KTM48860;2.5;KO09;KB55KTM48860;KO
GJT1472915;1/8/2020 15:33;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
LDH1980073;1/8/2020 16:01;KO09;FL13UMN92207;1.0;KO09;FL13UMN92207;KO
MNO7104198;1/8/2020 16:37;NE01;NY14GZR94632;2.8;NE01;NY14GZR94632;NE
NQJ4682487;1/8/2020 19:14;KO00;OC94ASJ72024;2.0;KO00;OC94ASJ72024;AO
CIG9722628;1/8/2020 19:21;MR04;EZ65FLV39493;2.8;MR04;EZ65FLV39493;MR
YRX8981783;1/8/2020 22:04;OO08;IC95TLY24827;2.0;OO08;IC95TLY24827;OO
GLB7063917;1/8/2020 22:19;KO01;QW79CHL42244;2.8;KO01;QW79CHL42244;KO
NIR2670132;1/8/2020 22:21;EG06;CM15YCB60994;2.0;EG06;CM15YCB60994;EG
VNU9753373;1/8/2020 22:47;GF00;YX66XYW62640;3.1;GF00;YX66XYW62640;GF
SLI6863913;1/8/2020 22:49;NE02;FY47TUN40300;1.0;NE02;FY47TUN40300;NE
ZVV5692097;1/8/2020 23:36;KO00;KF48RSD79865;2.2;KO00;KF48RSD79865;MR
TZF0291710;2/8/2020 0:18;MR04;EZ65FLV39493;2.8;MR04;EZ65FLV39493;MR
UJS3086728;2/8/2020 1:31;EG07;CM15YCB60994;2.0;EG07;CM15YCB60994;EG
XNO6590258;2/8/2020 1:33;AO17;SU00RDZ36214;2.8;AO17;SU00RDZ36214;AO
XJX4469547;2/8/2020 1:57;AO09;DV04FQL29609;3.1;AO09;DV04FQL29609;AO
EDK6264089;2/8/2020 2:26;OO04;AT19HLV57173;1.5;OO04;AT19HLV57173;OO
YKT1015626;2/8/2020 3:18;GF00;JE65QJK64802;2.8;GF00;JE65QJK64802;GF
QQJ6569666;2/8/2020 3:24;AO05;KW50MJG67260;2.8;AO05;KW50MJG67260;GF
OSY6016875;2/8/2020 4:13;OO03;WG11QVY31890;1.0;OO03;WG11QVY31890;OO
FVA7925677;2/8/2020 4:47;EG04;XE59BZM26378;2.5;EG04;XE59BZM26378;EG
ZYO8859133;2/8/2020 5:21;KO09;MQ65WJJ60020;1.25;KO09;MQ65WJJ60020;KO
QAM8814479;2/8/2020 5:43;NE04;QP02SYE47964;2.8;NE04;QP02SYE47964;NE
LRL9958831;2/8/2020 6:44;OO04;WG11QVY31890;1.0;OO04;WG11QVY31890;OO
AWH1035433;2/8/2020 7:01;MR06;IZ65WAT29135;2.0;MR06;IZ65WAT29135;MR
MHY3015045;2/8/2020 7:44;MR05;UA13YTK28483;2.8;MR05;UA13YTK28483;MR
TIM9524307;2/8/2020 8:18;AO06;YL27IFD65117;2.8;AO06;YL27IFD65117;AO
JEO9368722;2/8/2020 8:53;AO14;PF04UCA93312;2.8;AO14;PF04UCA93312;GF
NIM5319922;2/8/2020 9:52;EG00;FL13UMN92207;2.0;EG00;FL13UMN92207;KO
JSM4846511;2/8/2020 9:58;OO13;ED51EWW52190;1.25;OO13;ED51EWW52190;KO
SHK1354925;2/8/2020 10:37;MR05;RR98KQE80731;1.25;MR05;RR98KQE80731;MR
NDG7501410;2/8/2020 11:29;MR07;QN23UHH39091;2.8;MR07;QN23UHH39091;MR
WOY3186160;2/8/2020 11:29;NE13;QP02SYE47964;2.8;NE13;QP02SYE47964;NE
LAR8652690;2/8/2020 11:45;OO00;LC72NRN52084;3.1;OO00;LC72NRN52084;OO
OQG7624692;2/8/2020 12:36;KO00;ED51EWW52190;2.8;KO00;ED51EWW52190;KO
DJF5677385;2/8/2020 12:37;AO19;XE59BZM26378;2.8;AO19;XE59BZM26378;EG
CQF4592664;2/8/2020 13:06;MR08;EZ65FLV39493;2.8;MR08;EZ65FLV39493;MR
WET0862102;2/8/2020 13:08;EG04;EM54HQI58682;3.1;EG04;EM54HQI58682;OO
QOL9971918;2/8/2020 13:57;MR01;MQ65WJJ60020;2.0;MR01;MQ65WJJ60020;KO
OEW7488087;2/8/2020 14:42;OO11;LC72NRN52084;3.1;OO11;LC72NRN52084;OO
TOL9218880;2/8/2020 16:24;EG10;JD78PQD35395;1.0;EG10;JD78PQD35395;EG
ZGV2763161;2/8/2020 17:50;EG04;TE24LCO18661;1.25;EG04;TE24LCO18661;EG
POW5461794;2/8/2020 17:56;AO04;HT62RDI04611;2.8;AO04;HT62RDI04611;AO
OLY5764407;2/8/2020 18:25;EG00;DW44ZOO26361;2.5;EG00;DW44ZOO26361;EG
GON2528485;2/8/2020 19:48;MR00;KF48RSD79865;2.8;MR00;KF48RSD79865;MR
SNC8150513;2/8/2020 22:05;KO05;JO50FSF60755;2.2;KO05;JO50FSF60755;KO
SDS6564338;3/8/2020 0:22;NE10;PF04UCA93312;2.0;NE10;PF04UCA93312;GF
ISK6458122;3/8/2020 0:36;KO03;IX01MVL33676;2.5;KO03;IX01MVL33676;KO
JYM6143016;3/8/2020 3:36;NE05;PM58XHX45588;1.5;NE05;PM58XHX45588;NE
CYE0154501;3/8/2020 3:45;EG05;CM15YCB60994;2.0;EG05;CM15YCB60994;EG
OBH9223682;3/8/2020 4:09;NE10;KB55KTM48860;2.0;NE10;KB55KTM48860;KO
KCT9583773;3/8/2020 5:07;AO04;SU00RDZ36214;2.8;AO04;SU00RDZ36214;AO
FLS2113592;3/8/2020 6:51;KO08;QO77TFN61853;2.2;KO08;QO77TFN61853;KO
BXY1709344;3/8/2020 6:52;NE00;PM58XHX45588;1.5;NE00;PM58XHX45588;NE
HNH9275040;3/8/2020 7:43;KO06;QW79CHL42244;2.8;KO06;QW79CHL42244;KO
XJN9707925;3/8/2020 8:15;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
SSE8228809;3/8/2020 10:15;GF00;MA30QLI76818;2.5;GF00;MA30QLI76818;GF
ZSU8581902;3/8/2020 10:49;NE07;AY38OQF67603;3.1;NE07;AY38OQF67603;OO
QKI5714324;3/8/2020 11:52;AO09;DV04FQL29609;3.1;AO09;DV04FQL29609;AO
NZA7601781;3/8/2020 12:00;AO15;DV04FQL29609;3.1;AO15;DV04FQL29609;AO
YRY0034159;3/8/2020 13:07;NE06;OC94ASJ72024;1.0;NE06;OC94ASJ72024;AO
MRK4106672;3/8/2020 13:28;GF00;WU78BMX13511;1.0;GF00;WU78BMX13511;GF
RUC7312408;3/8/2020 13:33;EG03;AT19HLV57173;2.0;EG03;AT19HLV57173;OO
IIO2517833;3/8/2020 14:32;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
PMD0612926;3/8/2020 14:32;KO02;WY00MLL63827;1.0;KO02;WY00MLL63827;KO
GFS7269145;3/8/2020 14:36;KO09;HW75BKT77773;2.2;KO09;HW75BKT77773;KO
RCU9027750;3/8/2020 17:11;MR07;UA13YTK28483;2.8;MR07;UA13YTK28483;MR
TRU1200911;3/8/2020 18:05;AO11;BY85QGR11636;2.8;AO11;BY85QGR11636;GF
MBW8445311;3/8/2020 18:11;NE10;QR03XCJ37459;2.5;NE10;QR03XCJ37459;OO
KUU9602120;3/8/2020 18:23;NE07;QP02SYE47964;2.8;NE07;QP02SYE47964;NE
DCQ3228456;3/8/2020 18:34;NE05;AY38OQF67603;2.8;NE05;AY38OQF67603;OO
TRD8845391;3/8/2020 21:26;EG05;TV81MAQ99005;2.8;EG05;TV81MAQ99005;EG
NRJ8285435;3/8/2020 21:55;EG06;CR31GMR97972;1.5;EG06;CR31GMR97972;EG
RVX7894458;3/8/2020 22:37;MR03;KF48RSD79865;2.8;MR03;KF48RSD79865;MR
YJA2881889;3/8/2020 22:39;GF00;EN26OAB52983;1.25;GF00;EN26OAB52983;GF
FWS2730282;4/8/2020 0:18;OO13;LC72NRN52084;3.1;OO13;LC72NRN52084;OO
XTM3297927;4/8/2020 0:18;OO05;VJ92OYV94295;2.5;OO05;VJ92OYV94295;OO
ETR6606121;4/8/2020 0:20;EG01;TE24LCO18661;1.25;EG01;TE24LCO18661;EG
CBO4718687;4/8/2020 1:17;EG03;IW53OQE31439;2.8;EG03;IW53OQE31439;EG
ZWE9148734;4/8/2020 2:29;OO04;IC95TLY24827;2.0;OO04;IC95TLY24827;OO
PRW4650063;4/8/2020 3:03;AO09;OC94ASJ72024;1.0;AO09;OC94ASJ72024;AO
TQQ4358572;4/8/2020 3:29;KO05;ED51EWW52190;2.8;KO05;ED51EWW52190;KO
ZMR2960095;4/8/2020 5:21;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
SXD3183596;4/8/2020 5:36;KO01;WY00MLL63827;1.0;KO01;WY00MLL63827;KO
CWP2880536;4/8/2020 7:16;NE03;OC94ASJ72024;1.0;NE03;OC94ASJ72024;AO
YDU9823289;4/8/2020 7:18;EG04;EC02LZC49528;2.8;EG04;EC02LZC49528;EG
FXG6811221;4/8/2020 8:27;AO10;LG64ARC91224;13.0;AO10;LG64ARC91224;AO
VPK3064915;4/8/2020 8:32;AO16;BY85QGR11636;2.8;AO16;BY85QGR11636;GF
VBY0690194;4/8/2020 8:35;KO09;CP56DAO45598;1.5;KO09;CP56DAO45598;GF
CTK8106449;4/8/2020 8:56;KO02;KB55KTM48860;2.5;KO02;KB55KTM48860;KO
JBQ4597761;4/8/2020 11:47;OO09;XV40HUQ04740;1.0;OO09;XV40HUQ04740;OO
SJV4014042;4/8/2020 13:35;EG06;JD78PQD35395;1.0;EG06;JD78PQD35395;EG
URU6657430;4/8/2020 15:04;KO06;KB55KTM48860;2.5;KO06;KB55KTM48860;KO
JFV4062966;4/8/2020 15:05;KO00;RK48BOP88344;2.8;KO00;RK48BOP88344;OO
QFE4016181;4/8/2020 15:46;AO05;MX39VOS38645;2.8;AO05;MX39VOS38645;AO
MRZ9273434;4/8/2020 16:37;EG05;TV81MAQ99005;2.8;EG05;TV81MAQ99005;EG
OZC2541894;4/8/2020 16:37;NE08;VX68BAR38623;1.5;NE08;VX68BAR38623;NE
CDG0638146;4/8/2020 16:47;MR07;EZ65FLV39493;2.8;MR07;EZ65FLV39493;MR
EMI0407839;4/8/2020 18:31;AO17;LG64ARC91224;13.0;AO17;LG64ARC91224;AO
LOQ2561697;4/8/2020 19:06;AO08;UF84JOS00561;2.8;AO08;UF84JOS00561;GF
MBY9049581;4/8/2020 19:06;GF00;JE65QJK64802;2.8;GF00;JE65QJK64802;GF
VIQ1307537;4/8/2020 19:34;AO01;YL27IFD65117;2.0;AO01;YL27IFD65117;AO
EFU6634357;4/8/2020 19:41;GF00;IO09FGE68100;2.8;GF00;IO09FGE68100;GF
XRD2081232;4/8/2020 20:06;AO00;YL27IFD65117;2.0;AO00;YL27IFD65117;AO
KIQ7479743;4/8/2020 20:28;MR05;HE38BQH01623;2.8;MR05;HE38BQH01623;MR
GTQ1679864;4/8/2020 20:48;NE11;QP02SYE47964;2.8;NE11;QP02SYE47964;NE
YZE8766258;4/8/2020 20:54;EG01;CM15YCB60994;2.0;EG01;CM15YCB60994;EG
VNW4333433;4/8/2020 21:36;KO01;WY00MLL63827;1.0;KO01;WY00MLL63827;KO
EII9304333;4/8/2020 22:39;OO08;EE22TMX10817;2.0;OO08;EE22TMX10817;OO
OCK5075191;4/8/2020 23:06;GF00;QN12NTR81378;2.8;GF00;QN12NTR81378;GF
UEL3746270;4/8/2020 23:22;OO13;XV40HUQ04740;1.0;OO13;XV40HUQ04740;OO
UAP5280002;5/8/2020 0:08;EG11;QO68DIC93032;2.2;EG11;QO68DIC93032;MR
FED2176731;5/8/2020 1:02;MR05;YL27IFD65117;2.2;MR05;YL27IFD65117;AO
LST0210415;5/8/2020 2:38;EG04;IW53OQE31439;2.8;EG04;IW53OQE31439;EG
FZV2169195;5/8/2020 2:39;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
SNE2531154;5/8/2020 2:46;AO11;RR73DWB65452;2.8;AO11;RR73DWB65452;AO
PBD8711252;5/8/2020 3:00;NE09;EV77EDV52985;1.0;NE09;EV77EDV52985;NE
SBA7706447;5/8/2020 3:12;GF00;YX66XYW62640;3.1;GF00;YX66XYW62640;GF
CSV3009210;5/8/2020 7:35;MR00;HE38BQH01623;2.8;MR00;HE38BQH01623;MR
JFI5680236;5/8/2020 7:42;GF00;BY85QGR11636;2.5;GF00;BY85QGR11636;GF
QTM0375243;5/8/2020 8:25;AO09;QX75YWC61835;2.8;AO09;QX75YWC61835;OO
FFI6675346;5/8/2020 8:31;MR02;HR53SRO94328;13.0;MR02;HR53SRO94328;MR
FDW0659110;5/8/2020 9:46;EG05;EV77EDV52985;2.2;EG05;EV77EDV52985;NE
REC5410978;5/8/2020 11:49;AO19;RR73DWB65452;2.8;AO19;RR73DWB65452;AO
QJD6569599;5/8/2020 13:06;NE15;VX68BAR38623;1.5;NE15;VX68BAR38623;NE
VAK9497237;5/8/2020 13:32;NE16;NZ35XLQ89678;1.5;NE16;NZ35XLQ89678;NE
ZLX4445805;5/8/2020 15:08;NE08;PM58XHX45588;1.5;NE08;PM58XHX45588;NE
JLT2888130;5/8/2020 15:37;MR01;CK97FAU13897;2.5;MR01;CK97FAU13897;GF
JWJ0331670;5/8/2020 16:52;NE04;PM58XHX45588;1.5;NE04;PM58XHX45588;NE
WMJ2707851;5/8/2020 17:20;EG00;XE59BZM26378;2.5;EG00;XE59BZM26378;EG
NDI4666200;5/8/2020 17:43;MR04;QH15HWX24570;3.1;MR04;QH15HWX24570;MR
IZX5909867;5/8/2020 18:04;KO09;QO77TFN61853;2.2;KO09;QO77TFN61853;KO
PQA7570562;5/8/2020 19:39;OO03;XV40HUQ04740;1.0;OO03;XV40HUQ04740;OO
HLE1904949;5/8/2020 20:35;GF00;QN12NTR81378;2.8;GF00;QN12NTR81378;GF
XRJ5526389;5/8/2020 21:08;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
